row_id,cluster_id,prior_cluster_id,company_id,memory_type,statement,status,confidence,materiality,source,source_id,first_seen_at,last_seen_at,proposed_action,action_basis,cleanup_safe_without_approval
315,active_fanout_0008,fanout_0009,A2 MILK,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
316,active_fanout_0008,fanout_0009,ENDEAVOR GROUP,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
317,active_fanout_0008,fanout_0009,ATLASSIAN,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
318,active_fanout_0008,fanout_0009,NAB,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
319,active_fanout_0008,fanout_0009,BHP,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
320,active_fanout_0008,fanout_0009,KEY PETROLEUM,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
321,active_fanout_0008,fanout_0009,GCM CORPORATION,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:08+00:00,2026-05-04T08:24:08+00:00,manual_review,active_duplicate_cluster,no
322,active_fanout_0008,fanout_0009,MARINO AND CO,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:09+00:00,2026-05-04T08:24:09+00:00,manual_review,active_duplicate_cluster,no
323,active_fanout_0008,fanout_0009,CLARITY,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
324,active_fanout_0008,fanout_0009,WIN MEDALS,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
325,active_fanout_0008,fanout_0009,AXEN GROUP,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
326,active_fanout_0008,fanout_0009,STRICKLAND METALS,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
327,active_fanout_0008,fanout_0009,LION TOWN,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
328,active_fanout_0008,fanout_0009,IMRO,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
329,active_fanout_0008,fanout_0009,PENINSULA,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
330,active_fanout_0008,fanout_0009,BRAIN CHIP,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:10+00:00,2026-05-04T08:24:10+00:00,manual_review,active_duplicate_cluster,no
331,active_fanout_0008,fanout_0009,VERITUS,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
332,active_fanout_0008,fanout_0009,PETTIMED,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
333,active_fanout_0008,fanout_0009,IMPEDIMED,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
334,active_fanout_0008,fanout_0009,INDE,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
335,active_fanout_0008,fanout_0009,PETT,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
336,active_fanout_0008,fanout_0009,C79,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
337,active_fanout_0008,fanout_0009,A2M,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
338,active_fanout_0008,fanout_0009,ACCENT GROUP,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:11+00:00,2026-05-04T08:24:11+00:00,manual_review,active_duplicate_cluster,no
841,active_fanout_0008,fanout_0009,END,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:45+00:00,2026-05-04T08:25:45+00:00,manual_review,active_duplicate_cluster,no
842,active_fanout_0008,fanout_0009,COH,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:46+00:00,2026-05-04T08:25:46+00:00,manual_review,active_duplicate_cluster,no
843,active_fanout_0008,fanout_0009,WES,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:47+00:00,2026-05-04T08:25:47+00:00,manual_review,active_duplicate_cluster,no
844,active_fanout_0008,fanout_0009,WBC,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:47+00:00,2026-05-04T08:25:47+00:00,manual_review,active_duplicate_cluster,no
845,active_fanout_0008,fanout_0009,KEY,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:47+00:00,2026-05-04T08:25:47+00:00,manual_review,active_duplicate_cluster,no
846,active_fanout_0008,fanout_0009,GCM,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:47+00:00,2026-05-04T08:25:47+00:00,manual_review,active_duplicate_cluster,no
847,active_fanout_0008,fanout_0009,MAR,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:48+00:00,2026-05-04T08:25:48+00:00,manual_review,active_duplicate_cluster,no
848,active_fanout_0008,fanout_0009,CLT,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:48+00:00,2026-05-04T08:25:48+00:00,manual_review,active_duplicate_cluster,no
849,active_fanout_0008,fanout_0009,WIN,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:48+00:00,2026-05-04T08:25:48+00:00,manual_review,active_duplicate_cluster,no
850,active_fanout_0008,fanout_0009,SKT,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:48+00:00,2026-05-04T08:25:48+00:00,manual_review,active_duplicate_cluster,no
851,active_fanout_0008,fanout_0009,VCE,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:48+00:00,2026-05-04T08:25:48+00:00,manual_review,active_duplicate_cluster,no
852,active_fanout_0008,fanout_0009,SNW,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:48+00:00,2026-05-04T08:25:48+00:00,manual_review,active_duplicate_cluster,no
853,active_fanout_0008,fanout_0009,LON,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:49+00:00,2026-05-04T08:25:49+00:00,manual_review,active_duplicate_cluster,no
854,active_fanout_0008,fanout_0009,PET,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:49+00:00,2026-05-04T08:25:49+00:00,manual_review,active_duplicate_cluster,no
855,active_fanout_0008,fanout_0009,STK,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:49+00:00,2026-05-04T08:25:49+00:00,manual_review,active_duplicate_cluster,no
1713,active_fanout_0008,fanout_0009,ENDV,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:01+00:00,2026-05-05T04:20:01+00:00,manual_review,active_duplicate_cluster,no
1714,active_fanout_0008,fanout_0009,KEYP,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:02+00:00,2026-05-05T04:20:02+00:00,manual_review,active_duplicate_cluster,no
1715,active_fanout_0008,fanout_0009,GCMC,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:02+00:00,2026-05-05T04:20:02+00:00,manual_review,active_duplicate_cluster,no
1716,active_fanout_0008,fanout_0009,MARINO,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:04+00:00,2026-05-05T04:20:04+00:00,manual_review,active_duplicate_cluster,no
1717,active_fanout_0008,fanout_0009,CLAR,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:04+00:00,2026-05-05T04:20:04+00:00,manual_review,active_duplicate_cluster,no
1718,active_fanout_0008,fanout_0009,LIVN,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:04+00:00,2026-05-05T04:20:04+00:00,manual_review,active_duplicate_cluster,no
1719,active_fanout_0008,fanout_0009,SN,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:04+00:00,2026-05-05T04:20:04+00:00,manual_review,active_duplicate_cluster,no
1720,active_fanout_0008,fanout_0009,LION,observed_fact,"Cockia's share price dropped 29% on the day of the recall announcement in September 2011, but then the share price took off from there",active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:05+00:00,2026-05-05T04:20:05+00:00,manual_review,active_duplicate_cluster,no
204,active_fanout_0009,fanout_0010,ASX,observed_fact,is below 1 cent,active,0.72,0.54,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:49+00:00,2026-05-04T08:23:49+00:00,manual_review,active_duplicate_cluster,no
205,active_fanout_0009,fanout_0010,TXT,observed_fact,is below 1 cent,active,0.72,0.54,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,manual_review,active_duplicate_cluster,no
206,active_fanout_0009,fanout_0010,XTX,observed_fact,is below 1 cent,active,0.72,0.54,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,manual_review,active_duplicate_cluster,no
