row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any,first_batch_reason,recommended_batch
30,LION TOWN,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:27+00:00,2026-05-04T08:23:27+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
31,IMRO,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:27+00:00,2026-05-04T08:23:27+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
32,PENINSULA,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:27+00:00,2026-05-04T08:23:27+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
33,BRAIN CHIP,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:27+00:00,2026-05-04T08:23:27+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
34,VERITUS,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
35,PETTIMED,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
36,IMPEDIMED,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
37,INDE,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
38,PETT,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
39,C79,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
40,A2M,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
41,ACCENT GROUP,observed_fact,ATLASSIAN's share price is up about 30% due to better-than-expected results,active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:28+00:00,2026-05-04T08:23:28+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
668,END,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:06+00:00,2026-05-04T08:25:06+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
669,COH,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:06+00:00,2026-05-04T08:25:06+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
670,WES,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:06+00:00,2026-05-04T08:25:06+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
671,WBC,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:06+00:00,2026-05-04T08:25:06+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
672,KEY,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:06+00:00,2026-05-04T08:25:06+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
673,GCM,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:06+00:00,2026-05-04T08:25:06+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
674,MAR,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:07+00:00,2026-05-04T08:25:07+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
675,CLT,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:08+00:00,2026-05-04T08:25:08+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
676,WIN,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:08+00:00,2026-05-04T08:25:08+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
677,SKT,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:08+00:00,2026-05-04T08:25:08+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
678,VCE,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:08+00:00,2026-05-04T08:25:08+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
679,SNW,observed_fact,Atlassian's share price is up about 30% due to better-than-expected results,active,0.8,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:08+00:00,2026-05-04T08:25:08+00:00,fanout_0007,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,cluster_has_preserved_target_no_alias_manual_or_blocked_rows,first
