row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any,sample_review_label,entity_text_present_in_statement,review_note
501,ASX,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,fanout_0013,50,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target A2M/A2 MILK does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
474,ASX,catalyst,A2 MILK's product recall,active,0.7,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:24:32+00:00,2026-05-04T08:24:32+00:00,fanout_0014,42,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target A2M/A2 MILK does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
447,ASX,catalyst,Positive trading update for Chrysos Corporation,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:24:27+00:00,2026-05-04T08:24:27+00:00,fanout_0016,42,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target CHRYSOS/C79/GCM does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
663,ASX,risk,A2 MILK's product recall and negative market reaction,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:04+00:00,2026-05-04T08:25:04+00:00,fanout_0017,41,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target A2M/A2 MILK does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
393,ASX,catalyst,ATLASSIAN's better-than-expected results,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:24:19+00:00,2026-05-04T08:24:19+00:00,fanout_0018,41,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1152,ASX,risk,"ACCENT GROUP's share price approaching 50 cents, which is an all-time low for the company",active,0.79,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:27:00+00:00,2026-05-04T08:27:00+00:00,fanout_0019,34,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ACC/ACCENT GROUP does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
709,ASX,observed_fact,"NAB's half-year results were not good, showing very little growth",active,0.79,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:12+00:00,2026-05-04T08:25:12+00:00,fanout_0020,34,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target NAB does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1039,ASX,risk,Over issuance of shares by Pettimed leading to a significant drop in share price,active,0.76,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:26:36+00:00,2026-05-04T08:26:36+00:00,fanout_0021,34,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target PET/PETT/PETTIMED does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1126,ASX,risk,Potential overreaction by the market to the recall announcement for A2 MILK,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:26:56+00:00,2026-05-04T08:26:56+00:00,fanout_0022,34,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target A2M/A2 MILK does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
555,ASX,risk,AI fears for ATLASSIAN,active,0.69,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:24:46+00:00,2026-05-04T08:24:46+00:00,fanout_0023,27,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
69,ASX,observed_fact,"ATLASSIAN's share price closed at $88.88, which is considered lucky in Chinese culture",active,0.82,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0024,27,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
609,ASX,risk,Over issuance of shares by IMPEDIMED,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:24:55+00:00,2026-05-04T08:24:55+00:00,fanout_0026,27,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target IMPEDIMED does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
998,ASX,risk,AI fears impacting Atlassian's share price,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:26:29+00:00,2026-05-04T08:26:29+00:00,fanout_0030,26,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
886,ASX,catalyst,Atlassian's strong performance due to better-than-expected results,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:25:59+00:00,2026-05-04T08:25:59+00:00,fanout_0031,26,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1100,ASX,risk,Chrysos Corporation's unexpected negative market reaction to a positive update,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:26:52+00:00,2026-05-04T08:26:52+00:00,fanout_0032,26,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target CHRYSOS/C79/GCM does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1958,ASX,risk,A2 MILK's potential overreaction from the market due to the product recall,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:21:59+00:00,2026-05-05T04:21:59+00:00,fanout_0035,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target A2M/A2 MILK does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1826,ASX,catalyst,A2 MILK's voluntary recall of three batches of A2 Platinum USA label infant milk formula,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:21:06+00:00,2026-05-05T04:21:06+00:00,fanout_0036,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target A2M/A2 MILK does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1867,ASX,risk,AI fears affecting Atlassian's share price,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:21:27+00:00,2026-05-05T04:21:27+00:00,fanout_0037,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1801,ASX,catalyst,Chrysos Corporation's guidance towards the upper end of their range,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,fanout_0038,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target CHRYSOS/C79/GCM does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1933,ASX,risk,Chrysos Corporation's share price reaction to a positive update,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:21:51+00:00,2026-05-05T04:21:51+00:00,fanout_0039,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target CHRYSOS/C79/GCM does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1908,ASX,risk,Pettimed's oversupply of shares and poor market reception,active,0.76,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:21:47+00:00,2026-05-05T04:21:47+00:00,fanout_0041,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target PET/PETT/PETTIMED does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1615,ASX,observed_fact,Tech stocks are performing well due to strength in Atlassian,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-05T04:19:06+00:00,2026-05-05T04:19:06+00:00,fanout_0042,25,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target ATLASSIAN does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1280,COH,operating_context,4DMEDICAL collaborates with GSK on respiratory research,active,0.78,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:07+00:00,2026-05-04T16:12:07+00:00,fanout_0044,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target 4DMEDICAL does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1264,COH,observed_fact,AROVELLA undergoes major board changes and strategic review,active,0.83,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:05+00:00,2026-05-04T16:12:05+00:00,fanout_0045,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target AROVELLA does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1328,COH,risk,AROVELLA's major board changes and strategic review,active,0.8,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:16+00:00,2026-05-04T16:12:16+00:00,fanout_0046,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target AROVELLA does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1296,COH,observed_fact,CSL faces renewed scrutiny over valuation gaps and growth expectations,active,0.85,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,fanout_0047,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target CSL does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1336,COH,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,active,0.82,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:17+00:00,2026-05-04T16:12:17+00:00,fanout_0048,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target CSL does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1272,COH,observed_fact,EZZ enters the wellness market with its MeTime range,active,0.83,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:06+00:00,2026-05-04T16:12:06+00:00,fanout_0049,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target EZZ does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1288,COH,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,active,0.81,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:09+00:00,2026-05-04T16:12:09+00:00,fanout_0050,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target LTR PHARMA does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
1312,COH,observed_fact,PARADIGM BIOPHARMACEUTICALS expands share base for growth,active,0.85,news:art_e4faef3c4644fe5bb3b66e32,newspaper4k,DATA_MISSING,2026-05-04T16:07:24Z,2026-05-04T16:12:13+00:00,2026-05-04T16:12:13+00:00,fanout_0051,8,candidate_expire_duplicate_fanout,status_expire_candidate,explicit target PARADIGM BIOPHARMACEUTICALS does not match current entity; duplicate fanout cluster preserves matching target rows elsewhere,high,MEDIUM,no,company_memory.sqlite:memory_entries,DATA_MISSING,expire,no,no_obvious_preserve_conflict_by_csv_mapping
