row_id,cluster_id,prior_cluster_id,company_id,memory_type,statement,status,confidence,materiality,source,source_id,first_seen_at,last_seen_at,proposed_action,action_basis,cleanup_safe_without_approval
657,active_fanout_0001,fanout_0001,IMPEDIMED,risk,PETTIMED's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:03+00:00,2026-05-04T08:25:03+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
658,active_fanout_0001,fanout_0001,INDE,risk,PETTIMED's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:04+00:00,2026-05-04T08:25:04+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
660,active_fanout_0001,fanout_0001,C79,risk,PETTIMED's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:04+00:00,2026-05-04T08:25:04+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
661,active_fanout_0001,fanout_0001,A2M,risk,PETTIMED's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:04+00:00,2026-05-04T08:25:04+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1065,active_fanout_0001,fanout_0001,END,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:42+00:00,2026-05-04T08:26:42+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1066,active_fanout_0001,fanout_0001,COH,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:42+00:00,2026-05-04T08:26:42+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1067,active_fanout_0001,fanout_0001,WES,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:43+00:00,2026-05-04T08:26:43+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1068,active_fanout_0001,fanout_0001,WBC,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:44+00:00,2026-05-04T08:26:44+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1069,active_fanout_0001,fanout_0001,KEY,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:44+00:00,2026-05-04T08:26:44+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1070,active_fanout_0001,fanout_0001,GCM,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:44+00:00,2026-05-04T08:26:44+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1071,active_fanout_0001,fanout_0001,MAR,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:44+00:00,2026-05-04T08:26:44+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1072,active_fanout_0001,fanout_0001,CLT,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:44+00:00,2026-05-04T08:26:44+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1073,active_fanout_0001,fanout_0001,WIN,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:44+00:00,2026-05-04T08:26:44+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1074,active_fanout_0001,fanout_0001,SKT,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:45+00:00,2026-05-04T08:26:45+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1075,active_fanout_0001,fanout_0001,VCE,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:45+00:00,2026-05-04T08:26:45+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1076,active_fanout_0001,fanout_0001,SNW,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:46+00:00,2026-05-04T08:26:46+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1077,active_fanout_0001,fanout_0001,LON,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:46+00:00,2026-05-04T08:26:46+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1079,active_fanout_0001,fanout_0001,STK,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:46+00:00,2026-05-04T08:26:46+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1776,active_fanout_0001,fanout_0001,ASX,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1777,active_fanout_0001,fanout_0001,TXT,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1778,active_fanout_0001,fanout_0001,XTX,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1779,active_fanout_0001,fanout_0001,A2M,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1780,active_fanout_0001,fanout_0001,ENDV,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1781,active_fanout_0001,fanout_0001,COH,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:51+00:00,2026-05-05T04:20:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1782,active_fanout_0001,fanout_0001,BHP,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:51+00:00,2026-05-05T04:20:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1783,active_fanout_0001,fanout_0001,WES,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:51+00:00,2026-05-05T04:20:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1784,active_fanout_0001,fanout_0001,NAB,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:52+00:00,2026-05-05T04:20:52+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1785,active_fanout_0001,fanout_0001,WBC,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1786,active_fanout_0001,fanout_0001,KEYP,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1787,active_fanout_0001,fanout_0001,GCMC,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1788,active_fanout_0001,fanout_0001,MARINO,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1789,active_fanout_0001,fanout_0001,CLAR,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1790,active_fanout_0001,fanout_0001,WIN,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1791,active_fanout_0001,fanout_0001,LIVN,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1792,active_fanout_0001,fanout_0001,SKT,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1793,active_fanout_0001,fanout_0001,VCE,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1794,active_fanout_0001,fanout_0001,SN,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:55+00:00,2026-05-05T04:20:55+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1795,active_fanout_0001,fanout_0001,LION,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:55+00:00,2026-05-05T04:20:55+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1797,active_fanout_0001,fanout_0001,INDE,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
1798,active_fanout_0001,fanout_0001,C79,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
258,active_fanout_0002,fanout_0002,ASX,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:57+00:00,2026-05-04T08:23:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
259,active_fanout_0002,fanout_0002,TXT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:57+00:00,2026-05-04T08:23:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
260,active_fanout_0002,fanout_0002,XTX,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:57+00:00,2026-05-04T08:23:57+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
263,active_fanout_0002,fanout_0002,ATLASSIAN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:58+00:00,2026-05-04T08:23:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
264,active_fanout_0002,fanout_0002,NAB,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:58+00:00,2026-05-04T08:23:58+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
265,active_fanout_0002,fanout_0002,BHP,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:59+00:00,2026-05-04T08:23:59+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
269,active_fanout_0002,fanout_0002,CLARITY,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:23:59+00:00,2026-05-04T08:23:59+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
274,active_fanout_0002,fanout_0002,IMRO,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:00+00:00,2026-05-04T08:24:00+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
275,active_fanout_0002,fanout_0002,PENINSULA,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:00+00:00,2026-05-04T08:24:00+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
277,active_fanout_0002,fanout_0002,VERITUS,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
278,active_fanout_0002,fanout_0002,PETTIMED,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
279,active_fanout_0002,fanout_0002,IMPEDIMED,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
280,active_fanout_0002,fanout_0002,INDE,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
281,active_fanout_0002,fanout_0002,PETT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
282,active_fanout_0002,fanout_0002,C79,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:01+00:00,2026-05-04T08:24:01+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
811,active_fanout_0002,fanout_0002,END,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
812,active_fanout_0002,fanout_0002,COH,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
813,active_fanout_0002,fanout_0002,WES,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no
