row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any
160,MARINO AND CO,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
161,CLARITY,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
162,WIN MEDALS,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
163,AXEN GROUP,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
164,STRICKLAND METALS,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
165,LION TOWN,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
166,IMRO,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
167,PENINSULA,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:43+00:00,2026-05-04T08:23:43+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
168,BRAIN CHIP,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:44+00:00,2026-05-04T08:23:44+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
169,VERITUS,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:44+00:00,2026-05-04T08:23:44+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
170,PETTIMED,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:44+00:00,2026-05-04T08:23:44+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
171,IMPEDIMED,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:44+00:00,2026-05-04T08:23:44+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
172,INDE,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:45+00:00,2026-05-04T08:23:45+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
173,PETT,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:45+00:00,2026-05-04T08:23:45+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
174,C79,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:45+00:00,2026-05-04T08:23:45+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
175,A2M,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:45+00:00,2026-05-04T08:23:45+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
176,ACCENT GROUP,observed_fact,Indeed's share price has more than halved since 2022,active,0.84,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:45+00:00,2026-05-04T08:23:45+00:00,fanout_0015,42,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
204,ASX,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:49+00:00,2026-05-04T08:23:49+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
205,TXT,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
206,XTX,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
207,A2 MILK,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
208,ENDEAVOR GROUP,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
209,ATLASSIAN,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
210,NAB,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
211,BHP,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
212,KEY PETROLEUM,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
213,GCM CORPORATION,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
214,MARINO AND CO,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
215,CLARITY,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
216,WIN MEDALS,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:50+00:00,2026-05-04T08:23:50+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
217,AXEN GROUP,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:51+00:00,2026-05-04T08:23:51+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
218,STRICKLAND METALS,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:51+00:00,2026-05-04T08:23:51+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
219,LION TOWN,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:52+00:00,2026-05-04T08:23:52+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
220,IMRO,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:52+00:00,2026-05-04T08:23:52+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
221,PENINSULA,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:52+00:00,2026-05-04T08:23:52+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
222,BRAIN CHIP,observed_fact,is below 1 cent,active,0.72,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:52+00:00,2026-05-04T08:23:52+00:00,fanout_0010,50,blocked_uncertain_signal_quality,do_not_touch_blocked,statement is too low-information or ambiguous for safe automated cleanup,medium,HIGH,yes,company_memory.sqlite:memory_entries,DATA_MISSING
