row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any
52,MARINO AND CO,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:29+00:00,2026-05-04T08:23:29+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
53,CLARITY,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:29+00:00,2026-05-04T08:23:29+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
54,WIN MEDALS,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
55,AXEN GROUP,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
56,STRICKLAND METALS,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
57,LION TOWN,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
58,IMRO,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
59,PENINSULA,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
60,BRAIN CHIP,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
61,VERITUS,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
62,PETTIMED,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
63,IMPEDIMED,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
64,INDE,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
65,PETT,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
66,C79,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
67,A2M,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
68,ACCENT GROUP,observed_fact,Tech strength has led to a rally in Asian stocks,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:30+00:00,2026-05-04T08:23:30+00:00,fanout_0028,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
96,ASX,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
97,TXT,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
98,XTX,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
99,A2 MILK,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
100,ENDEAVOR GROUP,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
101,ATLASSIAN,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
102,NAB,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
103,BHP,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:34+00:00,2026-05-04T08:23:34+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
104,KEY PETROLEUM,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:35+00:00,2026-05-04T08:23:35+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
105,GCM CORPORATION,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:35+00:00,2026-05-04T08:23:35+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
106,MARINO AND CO,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:35+00:00,2026-05-04T08:23:35+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
107,CLARITY,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:35+00:00,2026-05-04T08:23:35+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
108,WIN MEDALS,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:35+00:00,2026-05-04T08:23:35+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
109,AXEN GROUP,observed_fact,Australian inflation gauge has cooled from a record peak,active,0.74,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,youtube_transcript,"ASX Daily Rundown | Atlassian Lifts Tech, A2 Milk Recall Shock & Accent Group All-Time Lows",2026-05-04T08:15:01Z,2026-05-04T08:23:35+00:00,2026-05-04T08:23:35+00:00,fanout_0025,27,preserve_macro_context_but_wrong_store,macro_memory_rehome_candidate_later,macro/strategy context is useful but stored as company memory; rehome only after source review and no live mutation in this lane,medium,HIGH,yes,company_memory.sqlite:memory_entries,market_memory.sqlite:macro_state
